,F_0,F_1,F_2,F_max,deltaF,R2_score,C_half,dFdC_half,C_lift,C_slow,deltaC,Fluorophore
K8,2737.0115465263257,2788.6274572839015,2799.682887846603,2862.0913756688046,125.07982914247896,0.8988100595768034,53.99996573854925,5.167452095149358,53.34,54.66,1.3199999999999932,FAM
K9,2724.1787708231973,2768.9740207408054,2783.710908926467,2837.446413549015,113.2676427258175,0.8719290694530002,53.999950211763235,6.69323346675523,53.34,54.66,1.3199999999999932,FAM
K10,2722.218167314726,2763.096084402167,2764.513621103595,2814.5466657459315,92.32849843120539,0.9180389807012976,53.999992106789726,0.9406801392921698,53.34,54.66,1.3199999999999932,FAM
K11,2707.298733061854,2764.42395798432,2804.0324609466766,2870.8173306225817,163.5185975607278,0.8815581455306188,53.9998386978309,17.500726829115468,53.34,54.66,1.3199999999999932,FAM
K12,2696.42681852592,2739.3462664800268,2742.954197362975,2795.306446754362,98.87962822844156,0.8974085289538114,53.99879555081955,1.8983094079788558,53.34,54.66,1.3199999999999932,FAM
K13,2698.4282098137364,2738.615937151508,2740.5150801819846,2789.661335082862,91.2331252691256,0.9177169703107553,53.99984343999123,1.1419199432496185,53.34,54.66,1.3199999999999932,FAM
K14,2699.2289634594763,2760.2461797500196,2803.3928440201435,2874.66191590541,175.43295244593355,0.9312797556553757,53.99980744804374,19.041859912616953,53.34,54.66,1.3199999999999932,FAM
K15,2708.8283564018907,2762.6572553427245,2804.530935341821,2867.1178489355507,158.28949253366,0.8759682753551689,53.99983771961897,18.373446236996898,53.32,54.68,1.3599999999999994,FAM
K16,2728.44448847113,2766.548837992001,2770.085567849406,2816.5398576792127,88.0953692080825,0.878163281203632,53.99999079816785,1.8296639329748898,53.34,54.66,1.3199999999999932,FAM
K17,2690.9737799754816,2731.565578272099,2732.726085724729,2782.429386623354,91.45560664787217,0.8714422076714885,53.99999941122163,0.8279717375130409,53.34,54.66,1.3199999999999932,FAM
K18,2706.0169116591564,2759.140832721955,2791.4595580811574,2853.9785589471785,147.96164728802205,0.8948304022662595,53.99988061215856,14.258598054020773,53.32,54.68,1.3599999999999994,FAM
K19,2688.1722979114566,2732.967400125785,2744.870810470705,2798.8531714818632,110.68087357040667,0.9297128212012871,53.99998536025405,5.450638959672236,53.33,54.67,1.3400000000000034,FAM
K20,2692.55950688738,2742.774303782647,2762.4303346593,2822.4048643837496,129.84535749636962,0.9063574575241504,53.99992872988593,8.854050148482706,53.33,54.67,1.3400000000000034,FAM
K21,2686.1038791619203,2734.6956041146077,2744.127231423391,2802.952919514103,116.84904035218278,0.9231961902934479,53.99999676532272,4.461614087964435,53.34,54.66,1.3199999999999932,FAM
K22,2697.9775626890223,2742.2574751193793,2744.7669979160546,2798.8832045150657,100.9056418260434,0.9173683149368412,53.99998185396875,1.4375193487404268,53.34,54.66,1.3199999999999932,FAM
K23,2702.6744101152212,2754.248570238995,2766.466895833795,2828.740992498856,126.0665823836348,0.9428593483479515,53.99998685736411,5.638734113965501,53.33,54.67,1.3400000000000034,FAM
K24,2723.421048145635,2767.8592797962697,2775.101846396276,2829.020455973882,105.59940782824697,0.9613703563080057,53.999999998883595,3.4718069888934266,53.34,54.66,1.3199999999999932,FAM
L1,2732.8040877655317,2744.498552136296,2747.3039215540653,2785.805135034987,53.001047269455285,0.9281031899225025,27.69651222765975,1.2135546815094478,26.54,28.86,2.3200000000000003,FAM
L2,2703.8300829612376,2856.066268091721,2872.531706416912,3057.9253960925926,354.09531313135494,0.8254327266137218,53.99999775797041,8.333194415483785,53.34,54.66,1.3199999999999932,FAM
L3,2684.3088050580645,2807.1028030171337,3041.0452990943227,3176.6358321606076,492.32702710254307,0.9482494388852233,52.03394140940984,101.60332775221528,51.33,52.73,1.3999999999999986,FAM
L4,2698.3117832945545,2744.2994640809725,2759.7695665661818,2814.905233989957,116.59345069540268,0.9548046760717384,53.999999974504014,7.024196314761513,53.33,54.67,1.3400000000000034,FAM
L5,2686.2523374837274,2766.1542107225446,2883.8425849873606,2972.8582244821855,286.6058869984581,0.9422585430908365,53.9023951920913,50.177764635525065,51.5,56.3,4.799999999999997,FAM
L6,2685.2837849910884,2732.4709681439567,2751.9765038140367,2808.262261275896,122.97847628480758,0.8855126125086188,53.999999762787745,8.739944309856668,53.32,54.68,1.3599999999999994,FAM
L7,2692.810301686553,2738.789465972657,2742.367198887367,2798.4790770068475,105.66877532029457,0.9332317443992341,53.99999573104916,1.9114623403118456,53.34,54.66,1.3199999999999932,FAM
L8,2710.9781002934888,2766.443014580671,2815.4928528332007,2879.450529234058,168.47242894056944,0.9522069658249439,53.99976669444176,21.54730568684349,53.34,54.66,1.3199999999999932,FAM
L9,2689.600341756862,2732.650645932452,2747.5114774773633,2799.090946335865,109.49060457900305,0.8921471863543279,53.99994379352861,6.742909486746527,53.34,54.66,1.3199999999999932,FAM
L10,2682.0176027538764,4112.998889494015,7951.596762849845,9409.224452662671,6727.2068499087945,0.9240402751332524,49.302323093300096,1659.5849236892557,48.64,49.96,1.3200000000000003,FAM
L11,2667.1914770782896,2706.1019014792423,2707.1904485270748,2754.836940865479,87.64546378718933,0.95558875439096,53.99999955425784,0.7834149958523383,53.34,54.66,1.3199999999999932,FAM
L12,2670.2355622696064,4075.7260761523103,7775.001174740579,9191.104021834974,6520.868459565367,0.88973358184908,49.34378158645749,1608.6289509880855,48.69,50.0,1.3100000000000023,FAM
L13,2661.063425583376,2706.051688847836,2709.2042106053736,2764.1636679115177,103.10024232814158,0.9186052909308654,53.98627572974378,1.72757893452432,53.33,54.64,1.3100000000000023,FAM
L14,2666.7310713363663,2725.356298699396,2764.7737606668393,2833.435320308678,166.7042489723117,0.9004676536246088,53.9998504646929,17.387760385176556,53.33,54.67,1.3400000000000034,FAM
L15,2672.701410132459,2727.820667732423,2729.1877004861763,2796.696650322698,123.9952401902392,0.9458659536645808,53.99805360086916,1.0346484405107725,53.34,54.66,1.3199999999999932,FAM
L16,2678.3031181096712,2722.7555727732074,2725.1842667967803,2779.5159557183556,101.21283760868437,0.9272247868576695,53.99821852768721,1.4038927759610695,53.34,54.66,1.3199999999999932,FAM
L17,2651.4938347415973,2714.251178769762,2772.596616008884,2844.7020526902593,193.20821794866197,0.911484438059396,53.99972644686508,25.650193394040212,53.34,54.66,1.3199999999999932,FAM
L18,2675.156298251992,2713.6706691620807,2722.744925328489,2769.244687627752,94.08838937575956,0.8988168862956255,53.99999999321387,4.2096379081604,53.33,54.67,1.3400000000000034,FAM
L19,2669.366280689151,2711.591413842586,2713.4685225470334,2765.116169670054,95.74988898090305,0.9144664613135213,53.9998864438504,1.1491042664232562,53.34,54.66,1.3199999999999932,FAM
L20,2658.6190720360723,2718.1918854698947,2758.4275486375795,2828.169318443427,169.55024640735473,0.9193163706552497,53.99983707541231,17.776458863371325,53.34,54.66,1.3199999999999932,FAM
L21,2664.6049929519254,2711.7551062168964,2722.0997583546055,2779.088563674644,114.48357072271847,0.9292832400847819,53.99996812366735,4.825452659195452,53.34,54.66,1.3199999999999932,FAM
L22,2648.429428188663,2700.6172804926105,2703.809198921869,2767.570552078844,119.14112389018055,0.8624128475141184,53.99997308676978,1.7949295032785222,53.34,54.66,1.3199999999999932,FAM
L23,2644.461675652623,2700.6881258660333,2729.9548706950086,2796.5318646203104,152.0701889676875,0.91442229346169,53.999890800100886,12.976632567895082,53.33,54.67,1.3400000000000034,FAM
L24,2700.774446962009,2745.1924716058033,2746.4223261040474,2800.8140071240305,100.03956016202164,0.9476015978392459,53.999914375558696,0.8888327027354772,53.34,54.66,1.3199999999999932,FAM
M1,2722.9534685273056,2753.2903432161193,2770.2304402279697,2806.0414486049535,83.0879800776479,0.8569706186199961,53.99993292471589,7.529939722417769,53.33,54.67,1.3400000000000034,FAM
M2,2741.338037686764,2799.9463265378818,2845.66280883638,2913.722534471022,172.38449678425786,0.9326260617860825,53.99982525278249,20.216258448242513,53.34,54.66,1.3199999999999932,FAM
M3,2728.8408299689577,2741.220701140471,2743.0240089620775,2773.23882144136,44.39799147240228,0.7586310329141878,34.55486931819454,0.9349019670216254,33.9,35.21,1.3100000000000023,FAM
M4,2763.8518520573098,2796.060595838474,2797.2398310406825,2836.6569874207294,72.8051353634196,0.8970994442108949,53.999998202318764,0.767925419645647,53.34,54.66,1.3199999999999932,FAM
M5,2728.0431602147446,2773.109115976321,2782.45221747757,2836.9588474037555,108.9156871890109,0.9236736532110312,53.999981945129235,4.3964805783506264,53.34,54.66,1.3199999999999932,FAM
M6,2746.8644082299556,2794.0525044091214,2798.0506438278358,2855.610737381404,108.74632915144821,0.9360332600820529,53.99999452409759,2.1021355455357043,53.34,54.66,1.3199999999999932,FAM
M7,2733.272331262217,2781.56171531345,2804.9029275640946,2862.19992908273,128.9275978205128,0.9120493213985768,53.99991445812274,10.441962455875869,53.33,54.67,1.3400000000000034,FAM
M8,2741.283141204305,2798.450440048325,2841.6235507444317,2908.1566263159966,166.87348511169148,0.8407635107422152,53.99983194286591,19.04803754971533,53.33,54.67,1.3400000000000034,FAM
M9,2739.394119443657,3624.028870449085,5965.107423949518,6861.747908428018,4122.353788984361,0.8242346200818691,51.981503879641004,1013.6623545431319,50.97,52.99,2.020000000000003,FAM
M10,2739.5769277684685,2775.358320067218,2776.4055375124817,2820.2162407666506,80.63931299818205,0.9160618086408135,53.99815557448758,0.7403123701243148,53.34,54.66,1.3199999999999932,FAM
M11,2732.6411855440188,2774.112311810411,2780.179672321786,2830.5548644283845,97.91367888436571,0.9272546509093689,53.99998257748337,2.9439235887217547,53.34,54.66,1.3199999999999932,FAM
M12,2709.8475504516737,2757.1496327291425,2781.40846339182,2837.4108344505157,127.56328399884205,0.8742637615525308,53.99990854834303,10.843542762952783,53.33,54.67,1.3400000000000034,FAM
M13,2718.638649757437,2766.1692934307075,2791.6750001305377,2847.851990747681,129.21334099024398,0.8868178768385225,53.999900512170434,11.385655286993742,53.33,54.67,1.3400000000000034,FAM
M14,2712.3861598601957,2759.2350756261567,2764.9956046267744,2821.9920604965605,109.60590063636482,0.8800912446222091,53.99998871707849,2.8597699046424707,53.34,54.66,1.3199999999999932,FAM
M15,2720.032005051166,2765.754718939959,2780.035536811714,2834.958185219302,114.92618016813594,0.8885246707944915,53.999976166095664,6.480880802755713,53.33,54.67,1.3400000000000034,FAM
M16,2711.377881378991,2751.136595896584,2752.154173469525,2800.847233144994,89.469351766003,0.9140651586202563,53.99982122304383,0.7598419913278641,53.34,54.66,1.3199999999999932,FAM
M17,2690.439076663984,2740.9957573515303,2771.595658258867,2831.0644595887316,140.62538292474756,0.9380405644175257,53.99987692542923,13.592446946405538,53.34,54.66,1.3199999999999932,FAM
M18,2687.848298490507,2734.1695503109136,2739.6854072197816,2796.0557599195404,108.20746142903317,0.9036707762043957,53.99998832076189,2.7482353642425217,53.34,54.66,1.3199999999999932,FAM
M19,2701.680486476125,2752.5410071313477,2762.6956581779946,2824.242237344832,122.5617508687069,0.9290638536415974,53.9999787055038,4.795951687060819,53.34,54.66,1.3199999999999932,FAM
M20,2694.8812286567336,2735.1515674434836,2736.1997139548794,2785.5179314096667,90.63670275293316,0.9010470767378557,53.99999976581002,0.777118800564398,53.34,54.66,1.3199999999999932,FAM
M21,2709.870404883566,2755.388067590782,2760.4321166308705,2815.855003216478,105.9845983329119,0.934948750964999,53.99998197624198,2.540427138368455,53.34,54.66,1.3199999999999932,FAM
M22,2687.105987950563,2735.5769391884523,2745.756236509151,2804.3688471988607,117.2628592482979,0.9096722847484311,53.99999428459413,4.788233099589689,53.34,54.66,1.3199999999999932,FAM
M23,2712.4257438516956,2760.0973264107743,2765.9797602319254,2823.97550535896,111.54976150726452,0.9328611611268297,53.99998887456387,2.918577210583699,53.34,54.66,1.3199999999999932,FAM
M24,2711.4702369535444,2757.8037789337513,2766.5302729063033,2822.6485267450366,111.17828979149226,0.9555379794227812,53.999990168988134,4.130294274431946,53.34,54.66,1.3199999999999932,FAM
N1,2710.9493317591678,2773.641996553453,2857.408548758771,2927.3578015053854,216.40846974621763,0.8491503804317679,53.99963198286432,36.46855818282839,53.33,54.67,1.3400000000000034,FAM
N2,2745.2301012722683,3871.955470078526,6905.114697043075,8047.936755744392,5302.706654472124,0.4436857103355535,49.131527802611956,1311.3105241466974,48.47,49.79,1.3200000000000003,FAM
N3,2724.199267627309,2785.572303200271,2792.096785855233,2866.851491752651,142.65222412534195,0.9423253849577874,53.99999493640139,3.2997667295834603,53.34,54.66,1.3199999999999932,FAM
N4,2696.700148026577,2752.8285014193834,2767.108998457306,2834.7870741105307,138.08692608395359,0.9618866872330939,53.99995198966649,6.587293451393457,53.34,54.66,1.3199999999999932,FAM
N5,2722.1770089233187,2762.9764985426687,2774.107388042104,2823.250645694983,101.0736367716645,0.9267627023575057,53.99998644651575,5.088847413443291,53.33,54.67,1.3400000000000034,FAM
N6,2688.9014845514894,4072.3120528512372,7714.282723835712,9116.682156709758,6427.780672158268,0.9188515627257816,48.98532223097408,1583.7376733681417,48.33,49.64,1.3100000000000023,FAM
N7,2690.5832230215847,2740.3354178924164,2767.2040809294485,2825.986570288047,135.40334726646233,0.8840907118895518,53.99989723285639,12.0038773909037,53.34,54.66,1.3199999999999932,FAM
N8,2693.7716575465233,2737.9814598183243,2739.7601133505136,2793.8674184698193,100.09576092329598,0.8577018594111974,53.9878282030216,1.1227840186047562,53.33,54.65,1.3200000000000003,FAM
N9,2680.6797185769897,2725.491219862033,2730.343844269087,2784.914558718222,104.23484014123233,0.9363477310883095,53.99955886930539,2.451662797770578,53.34,54.66,1.3199999999999932,FAM
N10,2712.7398338077455,2751.847930181067,2753.172236236324,2801.041695215749,88.30186140800333,0.9176765698986505,53.9999315805918,0.8862715575300214,53.34,54.66,1.3199999999999932,FAM
N11,2673.507992246189,2722.338687558536,2752.319884836632,2809.7702216757125,136.26222942952336,0.897929251152014,53.99988750023423,13.210390091097423,53.32,54.68,1.3599999999999994,FAM
N12,2689.6510151635907,2754.2111905434836,2821.560383820952,2895.1597566207824,205.50874145719172,0.9174979383439581,53.99957202500946,29.437101435172263,53.34,54.66,1.3199999999999932,FAM
N13,2703.6439212537566,2748.3453704211124,2760.3265207368954,2814.1736127392132,110.52969148545662,0.8887369474680805,53.999959393196654,5.5126847267291765,53.34,54.66,1.3199999999999932,FAM
N14,2704.7605572486277,2768.309284499243,2827.179651123296,2900.246528935457,195.4859716868291,0.9250695181564502,53.999728759081954,25.80842808269598,53.34,54.66,1.3199999999999932,FAM
N15,2680.9295022855026,2722.234218452752,2727.097252187398,2777.3683663855427,96.43886410004006,0.878759228549411,53.99998362630596,2.424541248710223,53.34,54.66,1.3199999999999932,FAM
N16,2660.334976688896,2722.252032589522,2776.0349403515866,2847.5483410253805,187.21336433648457,0.8972099882246474,53.99998016266587,23.591922644931767,53.34,54.66,1.3199999999999932,FAM
N17,2678.1717366956923,2738.359084755658,2801.2856218306993,2869.9187857629263,191.747049067234,0.9372938345885791,53.99976582419112,27.47217388187106,53.31,54.69,1.3799999999999955,FAM
N18,2683.100982367381,2729.5108290539583,2739.1012375767214,2795.2365256493663,112.13554328198506,0.913046820719328,53.999981750667686,4.512727147507581,53.34,54.66,1.3199999999999932,FAM
N19,2650.8245493705244,2699.7284783488467,2701.117035171254,2760.9990326666375,110.17448329611307,0.8979703415633261,53.99991897606828,0.9934099471099889,53.34,54.66,1.3199999999999932,FAM
N20,2655.0678961229573,2708.572847220548,2732.921333049199,2796.527514831273,141.4596187083157,0.9042339502061865,53.999909721458764,10.929577691139656,53.33,54.67,1.3400000000000034,FAM
N21,2653.057758817713,2707.761797958656,2736.7572767605525,2801.648524919669,148.59076610195598,0.9390027446008251,53.99989388065359,12.901924574111119,53.32,54.67,1.3500000000000014,FAM
N22,2657.421279087649,2704.4534636533654,2713.3616629657395,2770.3218123936695,112.9005333060204,0.9260730886818608,53.99999997262081,4.214610537203425,53.34,54.66,1.3199999999999932,FAM
N23,2671.2141882856536,2722.5299836974755,2746.867217961356,2807.7950667790974,136.58087849344383,0.8426770641571624,53.9999085997305,10.892878283535516,53.33,54.67,1.3400000000000034,FAM
N24,2683.2644678996585,2733.933519397284,2736.268689183587,2798.2378363055145,114.97336840585604,0.97500869388651,53.99999621963792,1.4143462262175466,53.34,54.66,1.3199999999999932,FAM
O1,2759.878347528441,2778.7087078177847,2780.713629635908,2823.104867938993,63.226520410551984,0.894984352069089,36.78647189251753,1.0901289810207482,36.13,37.44,1.3099999999999952,FAM
O2,2736.319341650508,3815.154144971895,6675.467337520056,7776.050756915058,5039.73141526455,0.9371818156816714,50.323315462096886,1240.5262914864336,49.5,51.14,1.6400000000000006,FAM
O3,2737.9091812079087,2774.2020064256217,2775.269615640722,2819.7064600695653,81.79727886165665,0.9041146625863913,53.99989613249445,0.7531737735303401,53.34,54.66,1.3199999999999932,FAM
O4,2743.602583983153,2783.11331253667,2786.7072211509353,2834.8822769860712,91.27969300291807,0.9190044422322708,53.99999566577797,1.8654434743835924,53.34,54.66,1.3199999999999932,FAM
O5,2541.9846272243735,2763.913792266193,2541.9846272243735,2776.519728294583,234.5351010702093,0.7094989132284509,32.55913188681468,1784.0686337607096,0.0,119.99,119.99,FAM
O6,2735.4775653608394,2773.6510120171565,2777.7516370515964,2824.243451482258,88.76588612141859,0.8928733339274968,53.99999416615356,2.0736658197161475,53.34,54.66,1.3199999999999932,FAM
O7,2746.089328193948,2790.63495693037,2810.2199350065007,2863.251082269187,117.16175407523906,0.9076183429475705,53.99993051204045,8.764884484019499,53.33,54.67,1.3400000000000034,FAM
O8,2730.767520056685,2766.6985938368402,2767.6624865353765,2811.6641064525534,80.89658639586833,0.8894075383763953,53.99980298276458,0.7057014561969114,53.34,54.66,1.3199999999999932,FAM
O9,2761.547773879525,2797.1259208807373,2798.012190510647,2841.587259382649,80.03948550312407,0.8611589393678757,53.99898815952482,0.6695093689670064,53.34,54.66,1.3199999999999932,FAM
O10,2743.700290682257,2801.2116702585517,2836.1899646298825,2903.8666520507177,160.16636136846046,0.8755379080398302,53.99987166742259,15.445172567701361,53.33,54.67,1.3400000000000034,FAM
O11,2737.814097891747,2773.0630634294484,2773.9443649755526,2817.115996635251,79.3018987435039,0.8646423520994033,53.999427819920406,0.6647003495308853,53.34,54.66,1.3199999999999932,FAM
O12,2737.8261382369083,3672.546133217786,6106.006960131757,7052.438706373846,4314.612568136938,0.9055219402072401,49.66402147207634,1058.326015345699,49.01,50.32,1.3100000000000023,FAM
O13,2735.0774092345687,2799.9822207625534,2862.3286197016455,2936.752812819686,201.67540358511724,0.8819118448444149,53.99972613292956,27.34969042279565,53.34,54.66,1.3199999999999932,FAM
O14,2711.330573075269,2756.788881604054,2781.3709956226503,2835.087569682285,123.75699660701594,0.8778003086529498,53.999906356097966,10.960759250792677,53.33,54.67,1.3400000000000034,FAM
O15,2725.4350774636123,2768.5278859405157,2771.4810019563397,2824.1039736136445,98.6688961500322,0.9359246802384199,53.99999314801335,1.6187384296066756,53.34,54.66,1.3199999999999932,FAM
O16,2733.127243567456,2773.1648371242177,2774.195911285344,2823.2300017970424,90.10275822958647,0.7907393940980052,53.9999998762857,0.7678980129006933,53.34,54.66,1.3199999999999932,FAM
O17,2719.5013904331477,2768.9646333034375,2811.057577341503,2868.235431263606,148.73404083045853,0.8509078208700253,53.999835117948564,18.507536989501908,53.32,54.68,1.3599999999999994,FAM
O18,2709.2868849963,2767.0546602751383,2821.5007676452233,2887.841719009399,178.55483401309903,0.872918085849784,53.999739940264114,23.86596165598265,53.34,54.66,1.3199999999999932,FAM
O19,2695.4614008250687,4609.346499671157,9730.150206618579,11647.656364039385,8952.194963214317,0.9196096338265141,49.25757399457064,2213.855724770629,48.6,49.92,1.3200000000000003,FAM
O20,2696.4628393411604,2736.1228409221594,2737.107085211437,2785.6817989672263,89.21895962606595,0.8920889950001294,53.998236082411196,0.7447289167570585,53.34,54.66,1.3199999999999932,FAM
O21,2693.898521848318,2743.059615722903,2745.844727050573,2805.9264822486607,112.02796040034264,0.9128866973706593,53.99999245511727,1.5956243415304732,53.34,54.66,1.3199999999999932,FAM
O22,2696.7594666775803,2739.353568936847,2740.621282960106,2792.772203379936,96.0127367023556,0.916241411816697,53.999999089413414,0.8902699836107442,53.34,54.66,1.3199999999999932,FAM
O23,2683.3559137801662,2739.287742729255,2740.6675544192517,2809.181945614869,125.82603183470292,0.8235656062254575,53.993840039990445,1.0512502825322847,53.34,54.65,1.3099999999999952,FAM
O24,2711.220729872627,2755.899426604359,2764.4003368515287,2818.503635739396,107.28290586676894,0.9509406084788851,53.99998319633928,4.027223639614616,53.34,54.66,1.3199999999999932,FAM
P1,2679.732910184947,2736.1928918463695,2780.212094991356,2845.8161071946297,166.08319700968286,0.8987127343062132,53.99978700790436,19.380684083266644,53.34,54.66,1.3199999999999932,FAM
P2,2715.1392598185134,2749.0683831511556,2750.0567307953866,2791.600290834797,76.46103101628341,0.9145018717361999,53.99999925172094,0.6999423119040199,53.34,54.66,1.3199999999999932,FAM
P3,2717.8970239324613,2724.3365827804246,2730.150388081908,2748.561102712172,30.664078779710962,0.855230486291149,28.384785038973057,2.1750904771092068,25.13,31.64,6.510000000000002,FAM
P4,2699.7988411385036,2748.3445963297686,2792.5684884933794,2848.4731615989253,148.67432046042177,0.7072907825868328,53.999807252603944,19.348320845293813,53.33,54.67,1.3400000000000034,FAM
P5,2728.859041915824,2772.9323129553004,2774.120704667441,2828.092872484835,99.23383056901093,0.9646162666645698,53.999957863462726,0.8682242843468835,53.34,54.66,1.3199999999999932,FAM
P6,2705.830654294323,4486.281392378829,9188.898265461105,10984.098015262653,8278.26736096833,0.954602862666426,51.08492389224835,2044.8888224037244,50.43,51.74,1.3100000000000023,FAM
P7,2717.11129484532,2747.2606603658637,2748.063225009785,2784.985028309011,67.87373346369077,0.9005763765822705,53.99999976683084,0.5894704859702814,53.34,54.66,1.3199999999999932,FAM
P8,2711.7656296145506,2747.9946548806315,2754.2774822474476,2798.490722560673,86.72509294612246,0.9417785553337633,53.79990993987813,2.9937344977542,53.14,54.46,1.3200000000000003,FAM
P9,2715.556067474154,2760.858902480183,2795.3502205917903,2848.0361776260884,132.48011015193424,0.8264738719863118,53.999857771751486,15.25076311062055,53.34,54.66,1.3199999999999932,FAM
P10,2712.774025524543,2750.210687780273,2751.3569290185055,2797.1905877157524,84.41656219120932,0.9225892024769281,53.99999916769865,0.7962247452008494,53.34,54.66,1.3199999999999932,FAM
P11,2716.0717752880737,5831.177486185629,14262.687696938272,17362.504127704142,14646.432352416068,0.9176912784446969,49.22713932548619,3644.8238949237784,48.57,49.89,1.3200000000000003,FAM
P12,2672.216438211636,2765.084164683653,2874.607680594003,2979.409985811594,307.19354759995804,0.9563629635863167,53.99949560338867,47.78301797589959,53.34,54.66,1.3199999999999932,FAM
P13,2703.781843676814,2750.398742040163,2772.5905376213013,2827.9339385522735,124.15209487545962,0.8978179621903972,53.99991698218597,9.928367548184278,53.33,54.67,1.3400000000000034,FAM
P14,2756.2844574762007,2826.1841118533657,2858.401636595673,2941.471209492868,185.18675201666747,0.9458615213063232,53.99994234473657,14.440713674676777,53.33,54.67,1.3400000000000034,FAM
P15,2675.2572519233036,2727.3956443921634,2758.932897737886,2820.2656036092417,145.00835168593812,0.9481699658082446,53.99987304938389,14.005074411661532,53.34,54.66,1.3199999999999932,FAM
P16,2715.803846062612,2756.6732710154097,2759.4274729850017,2809.339271136345,93.53542507373277,0.9427714401297854,53.999994428777285,1.5150869637658393,53.34,54.66,1.3199999999999932,FAM
P17,2689.1023565470764,2741.3147024734158,2777.160380862986,2838.2046806953317,149.10232414825532,0.9233185460044171,53.999862467404775,15.902532315451285,53.33,54.67,1.3400000000000034,FAM
P18,2716.8351689606516,2773.1143538039114,2784.2588350282626,2852.368330299651,135.53316133899943,0.9689320736525139,53.99999143884157,5.2717597352161105,53.34,54.66,1.3199999999999932,FAM
P19,2690.682895259394,3201.5183779160266,4496.292512730639,5015.891084349965,2325.208189090571,0.9455999115343439,53.9999725565161,560.0099356250342,53.34,54.66,1.3199999999999932,FAM
P20,2670.730715121878,2719.788720396114,2740.950113988086,2799.3825238995064,128.6518087776285,0.9360938047398074,53.999919934732326,9.486782598631923,53.33,54.67,1.3400000000000034,FAM
P21,2648.8873750801326,2712.510797445233,2781.067253616415,2853.4189885379337,204.5316134578011,0.9289140975594875,53.99961203258924,29.950727585034713,53.34,54.66,1.3199999999999932,FAM
P22,2680.8788589909213,2762.696769237297,2873.7997450361963,2964.896782452227,284.0179234613056,0.9181866860578086,53.99933879856986,48.360620223663176,53.34,54.66,1.3199999999999932,FAM
P23,2796.40625306987,2842.231480274,2848.9744583385873,2904.6362115662637,108.22995849639346,0.9304254298974128,53.999991402594226,3.2679744052837214,53.34,54.66,1.3199999999999932,FAM
P24,2671.6584254673357,2728.213583942262,2768.881498350909,2834.91481284274,163.2563873754043,0.8956853432358565,53.99982907441015,17.87394791811822,53.29,54.71,1.4200000000000017,FAM
A1,2679.8451674483363,2711.5349889900544,2805.224615247154,2836.8667377531165,157.0215703047802,0.9895394237462378,33.33318546182934,40.94731813370098,30.64,36.03,5.390000000000001,HEX
A2,2685.8614511078626,2718.6322051632633,2819.675400484866,2852.4420727197266,166.580621611864,0.9926321867615723,33.399852996982204,44.39936058805225,30.66,36.14,5.48,HEX
A3,2677.836721095184,2708.164657860205,2794.856920244714,2825.0870903567557,147.25036926157145,0.9943802060236289,33.225968818793056,37.719756636822254,30.52,35.94,5.419999999999998,HEX
A4,2682.2356972886005,2710.888667920959,2793.7606561496714,2822.503214799593,140.26751751099255,0.9905819395431156,33.28330994305566,36.08014740909335,30.96,35.6,4.640000000000001,HEX
A5,2669.247192485439,2721.9485090397898,2775.0098162351046,2835.232790550925,165.9855980654861,0.8189341429932905,53.999784273866496,23.274974646050147,53.32,54.68,1.3599999999999994,HEX
A6,2662.4299161562794,2712.130414595977,2749.611105690337,2807.4515127196173,145.02159656333788,0.8545603814575216,53.99984043131577,16.552956798540862,53.34,54.66,1.3199999999999932,HEX
A7,2720.9694870269936,2725.2508501594784,2736.5097556476026,2741.024279185354,20.054792158360215,0.5375187766617957,38.16092179795057,4.860355306334643,34.6,41.72,7.119999999999997,HEX
A8,2697.7718997360494,2701.578228569566,2713.7271712477864,2717.539503791849,19.76760405579944,0.6767348967090445,37.03256070232687,5.403016644727207,33.14,40.92,7.780000000000001,HEX
A9,2711.9238169962446,2715.4283456905896,2726.2408889006792,2729.743156617955,17.81933962171024,0.5864104788998968,37.91412718978918,4.771161504675748,34.77,41.06,6.289999999999999,HEX
A10,2735.3047173250434,2739.031579463122,2752.188077432633,2755.9168868309994,20.61216950595599,0.6012793191346119,37.9756827185872,5.989860853534419,34.55,41.4,6.850000000000001,HEX
A11,2722.526575645623,3608.481704264646,5955.054374781914,6857.146241958347,4134.619666312724,0.8122262242869395,49.56089717742451,1014.5985826941064,48.9,50.22,1.3200000000000003,HEX
A12,2844.130994143397,2891.987515328907,2915.953931994136,2972.674411161239,128.54341701784188,0.842975329790794,53.99999996376107,10.698602462088255,53.33,54.67,1.3400000000000034,HEX
A13,2740.5244793116462,2743.932171861049,2754.408059572761,2757.822142187546,17.297662875899732,0.39958360736578313,40.16757709924073,4.619345483915085,36.98,43.35,6.3700000000000045,HEX
A14,2732.392304091441,2745.6707143452063,2755.330184454677,2782.1844247301856,49.792120638744564,0.8706126181941833,37.882112774666616,3.5426003586786914,34.32,41.45,7.130000000000003,HEX
A15,2748.0776627821274,2750.886037056865,2761.775323289419,2764.5865195254432,16.508856743315846,0.4516575854871925,39.21643697065811,5.101344002980267,35.15,43.28,8.130000000000003,HEX
