filename,signal_0,signal_1
1_20210226_184536.png,5.917227109021383,51.86416008597306
2_20210226_184538.png,63.336306219299324,45.78571434415303
3_20210226_184539.png,2.2004105096233437,42.77117580146669
4_20210226_184541.png,35.1729477823848,44.3612977134703
5_20210226_184543.png,2.0473989318078574,48.257622237311715
6_20210226_184545.png,48.59175467066118,48.71202711484184
7_20210226_184546.png,20.415485485235575,52.40991886273719
8_20210226_184548.png,55.1578186660009,47.423403375944105
9_20210226_184612.png,2.8882819456580506,37.89784332156812
10_20210226_184614.png,18.48856463103972,42.137171919664425
11_20210226_184616.png,2.3377078369094306,44.49891313862829
12_20210226_184617.png,18.286568760352157,48.48885353230554
13_20210226_184619.png,16.028840602108588,47.91299787686328
14_20210226_184621.png,40.40751554332091,47.129081543767235
15_20210226_184623.png,3.028421880874736,43.89037800075821
16_20210226_184625.png,21.71123531898027,40.78879385603969
17_20210226_184654.png,1.5912237736604264,47.949107703467995
18_20210226_184656.png,17.979779985060222,49.114085636083225
19_20210226_184658.png,5.963028321438117,49.79392211669788
20_20210226_184659.png,44.39310328928354,49.76519456582824
21_20210226_184701.png,1.7157663767874898,49.728367220789664
22_20210226_184703.png,22.383063961655893,46.671891102594145
23_20210226_184705.png,2.0779993886472568,47.48153804462576
24_20210226_184707.png,22.057579574331545,47.49517145389203
25_20210226_184734.png,3.7825424725686787,39.28069871594313
26_20210226_184735.png,14.617500022436488,26.00281366686137
27_20210226_184737.png,1.988152401558968,50.767184335814385
28_20210226_184739.png,17.181667415096445,42.47082347984305
29_20210226_184741.png,1.855619039215976,44.345588796178845
30_20210226_184743.png,16.821792405812374,28.67741458032344
31_20210226_184744.png,2.2730049679632742,29.9914432778578
32_20210226_184746.png,45.88001472136015,31.33797943505736
33_20210226_184817.png,1.9003255757251907,34.50108444769135
34_20210226_184819.png,29.874541209540592,24.483210792292265
35_20210226_184821.png,2.7503948331207226,28.025318041982754
36_20210226_184823.png,33.88994835804473,26.681451473089368
37_20210226_184825.png,10.670363142278276,28.7262387033263
38_20210226_184827.png,39.08186065588385,30.47573545612168
39_20210226_184828.png,2.3345140801767834,27.867928628469343
40_20210226_184830.png,15.095254722954119,23.101329430599183
41_20210226_184858.png,1.702166277198747,27.944715805092642
42_20210226_184859.png,14.344875610849916,25.678674981559684
43_20210226_184901.png,9.72998548564351,30.315155775153627
44_20210226_184903.png,26.73766228298835,26.04508691587679
45_20210226_184905.png,2.2066995843677737,25.361804483319258
46_20210226_184906.png,16.160826154846408,29.167513057213302
47_20210226_184908.png,2.4959285388720738,24.898697124618508
48_20210226_184910.png,14.648553461213046,24.764243277677195
49_20210226_184941.png,2.6911713431069253,27.130322805605857
50_20210226_184943.png,31.296721191761577,29.853078259160515
51_20210226_184944.png,1.785196281039499,25.788052409925935
52_20210226_184946.png,16.826569992364934,25.932974758528246
53_20210226_184948.png,2.0831734143330607,22.168375511298862
54_20210226_184950.png,21.518964420997147,28.83482586561865
55_20210226_184952.png,3.0290465358808754,30.350808302875308
56_20210226_184954.png,15.867342730542882,28.37930884692714
57_20210226_185021.png,1.6201342435197408,24.369041581995532
58_20210226_185023.png,8.419570091124706,24.394916259761164
59_20210226_185025.png,2.089421635893911,23.985352508665063
60_20210226_185026.png,15.373844162109075,25.735708974580273
61_20210226_185028.png,2.970038586501777,34.336677549061676
62_20210226_185030.png,41.72864363040309,28.742070294675163
63_20210226_185032.png,1.9721208541507498,24.616930302182823
64_20210226_185034.png,25.81163488438691,28.117672984594076
65_20210226_185104.png,2.20711482951252,25.536849307378144
66_20210226_185106.png,29.570778023355146,27.678531009265512
67_20210226_185108.png,11.301408889416953,29.988874398124683
68_20210226_185110.png,37.68997080317716,29.18237684292802
69_20210226_185112.png,2.9667154665259168,20.991430801038362
70_20210226_185113.png,15.169757437182398,27.366766313353597
71_20210226_185115.png,2.3116681882672765,27.556290054508665
72_20210226_185117.png,14.355311884754949,23.91066159803414
73_20210226_185145.png,10.467354198676409,22.524232061105934
74_20210226_185147.png,26.417631143356747,27.16092183890512
75_20210226_185148.png,2.5638194867677746,22.180166785537924
76_20210226_185150.png,11.785281481349385,25.023683794580005
77_20210226_185152.png,1.8472788064559467,25.50535186505977
78_20210226_185154.png,15.402535150531653,26.35457255387031
79_20210226_185156.png,3.0573524584523804,22.656376753440895
80_20210226_185157.png,26.50244105144898,26.9023206607895
81_20210226_185228.png,1.916203761494619,22.498943280115594
82_20210226_185230.png,14.354136155156112,23.872150587316614
83_20210226_185232.png,1.6935345843909033,26.17546131197308
84_20210226_185233.png,22.839986785238565,24.037555940555976
85_20210226_185235.png,2.460733158573627,28.095358607194456
86_20210226_185237.png,15.739147458253123,28.210309266247048
87_20210226_185239.png,1.9760576043383367,24.14597642158814
88_20210226_185241.png,9.172848185596658,22.69720743951281
89_20210226_185308.png,2.4996534480851125,24.880086106181178
90_20210226_185310.png,12.315825429188308,30.58762641502533
91_20210226_185312.png,2.132954964701303,22.692157982967874
92_20210226_185314.png,26.43252849554085,21.293927421468748
93_20210226_185315.png,2.676403873245711,26.89164034517081
94_20210226_185317.png,26.959373645789867,25.014199296050123
95_20210226_185319.png,2.0588005516804677,21.71479137757308
96_20210226_185321.png,25.40360249101929,24.013668952652665
