filename,signal_0,signal_1,group,guid
12_20210226_215929.png,11.060490436760574,47.471015279283215,exp4_full_worklist,12
13_20210226_215931.png,2.363753542582648,39.07952558780318,exp4_full_worklist,13
14_20210226_215933.png,6.572155448956106,43.23037999183142,exp4_full_worklist,14
15_20210226_215935.png,2.1365568615084385,40.481387838939504,exp4_full_worklist,15
16_20210226_215937.png,58.83990280031626,47.448273659954985,exp4_full_worklist,16
17_20210226_220007.png,2.60575050046927,42.37477410253553,exp4_full_worklist,17
18_20210226_220009.png,12.377836965400633,48.766019949198174,exp4_full_worklist,18
19_20210226_220010.png,1.9552088101083316,43.48508381339038,exp4_full_worklist,19
20_20210226_220012.png,3.0832007841070443,43.1464273635571,exp4_full_worklist,20
21_20210226_220014.png,2.028333079053335,50.37512583895684,exp4_full_worklist,21
22_20210226_220016.png,47.98634771925445,45.75844529852088,exp4_full_worklist,22
23_20210226_220018.png,2.977002251984848,44.029060970480224,exp4_full_worklist,23
24_20210226_220019.png,11.813881246619223,39.00552435641874,exp4_full_worklist,24
25_20210226_220047.png,2.3078192184541564,30.56803171428237,exp4_full_worklist,25
26_20210226_220049.png,2.27415275639514,27.47739559901977,exp4_full_worklist,26
27_20210226_220050.png,2.1967358215786468,39.40597635985685,exp4_full_worklist,27
28_20210226_220052.png,36.08120403073226,27.517562289084164,exp4_full_worklist,28
29_20210226_220054.png,2.394250978977984,31.675158952225942,exp4_full_worklist,29
30_20210226_220056.png,3.721723512523212,26.00203006313622,exp4_full_worklist,30
31_20210226_220058.png,1.9162110971872528,24.187505121202378,exp4_full_worklist,31
32_20210226_220059.png,6.469229909276355,26.385134899613817,exp4_full_worklist,32
33_20210226_220128.png,2.61424319338685,21.678276378754337,exp4_full_worklist,33
34_20210226_220129.png,66.06210303425382,29.125673320845323,exp4_full_worklist,34
35_20210226_220131.png,2.235470147466169,21.78439015083552,exp4_full_worklist,35
36_20210226_220133.png,12.609926920659529,26.610095948847817,exp4_full_worklist,36
37_20210226_220135.png,2.25971551499552,20.616016223780296,exp4_full_worklist,37
38_20210226_220137.png,2.400240385843721,24.21311241564712,exp4_full_worklist,38
39_20210226_220138.png,1.9646578177228475,24.98509200636418,exp4_full_worklist,39
40_20210226_220140.png,44.19327574518102,22.481421951590857,exp4_full_worklist,40
41_20210226_220206.png,2.3945308405077506,24.87702735059965,exp4_full_worklist,41
42_20210226_220208.png,6.588331840239088,27.005161811452748,exp4_full_worklist,42
43_20210226_220210.png,1.8579643752892043,26.77649616406044,exp4_full_worklist,43
44_20210226_220212.png,4.242457350727761,26.3503227151212,exp4_full_worklist,44
45_20210226_220213.png,4.70922780559448,25.810908115555083,exp4_full_worklist,45
46_20210226_220215.png,44.56338497769031,32.152827723108075,exp4_full_worklist,46
47_20210226_220217.png,2.0950211003729518,25.38795251694275,exp4_full_worklist,47
48_20210226_220219.png,7.330963759519018,28.916591351791613,exp4_full_worklist,48
49_20210226_220248.png,2.0799747406140177,17.63705274779014,exp4_full_worklist,49
50_20210226_220250.png,2.590553150061237,26.380747216660563,exp4_full_worklist,50
51_20210226_220251.png,1.8634512730181,25.60041038020517,exp4_full_worklist,51
52_20210226_220253.png,49.14669016848821,27.9188796002576,exp4_full_worklist,52
53_20210226_220255.png,2.5003240062457905,25.67277364214837,exp4_full_worklist,53
54_20210226_220257.png,5.977819276272901,25.12062603097968,exp4_full_worklist,54
55_20210226_220259.png,2.199671562712382,27.188696646610943,exp4_full_worklist,55
56_20210226_220300.png,1.9599459240276549,22.52571337285666,exp4_full_worklist,56
57_20210226_220327.png,1.6606212866522585,20.597818344178947,exp4_full_worklist,57
58_20210226_220329.png,31.80668511853766,26.502237842575653,exp4_full_worklist,58
59_20210226_220331.png,2.5050507693822035,23.2742215914737,exp4_full_worklist,59
60_20210226_220333.png,3.3918426017040417,22.22152672038556,exp4_full_worklist,60
61_20210226_220334.png,2.0258769693679377,27.81662192744204,exp4_full_worklist,61
62_20210226_220336.png,3.664964021191073,20.131366305734257,exp4_full_worklist,62
63_20210226_220338.png,2.0865766911766173,24.11857367972335,exp4_full_worklist,63
64_20210226_220340.png,52.17982438780822,26.482579693932134,exp4_full_worklist,64
65_20210226_220409.png,1.980288401824538,20.07773688003288,exp4_full_worklist,65
66_20210226_220410.png,9.848888888888874,23.10055748797572,exp4_full_worklist,66
67_20210226_220412.png,2.1307880187777,23.306852360096524,exp4_full_worklist,67
68_20210226_220414.png,3.8268990233280102,21.78206897120815,exp4_full_worklist,68
69_20210226_220416.png,1.997049232743554,19.89776950331057,exp4_full_worklist,69
70_20210226_220418.png,42.58228427975027,24.29338112568044,exp4_full_worklist,70
71_20210226_220419.png,2.6746939228402056,21.08837602248888,exp4_full_worklist,71
72_20210226_220421.png,6.472357098137349,22.60357521829572,exp4_full_worklist,72
73_20210226_220449.png,1.9159259351724625,24.169491901513627,exp4_full_worklist,73
74_20210226_220451.png,3.356769858111759,27.634341866810185,exp4_full_worklist,74
75_20210226_220453.png,1.6277315812578337,17.178240718401113,exp4_full_worklist,75
76_20210226_220454.png,41.04907624310946,26.156463853989496,exp4_full_worklist,76
77_20210226_220456.png,1.9887432558010592,23.714687174919334,exp4_full_worklist,77
78_20210226_220458.png,5.20203373955583,24.99592223129445,exp4_full_worklist,78
79_20210226_220500.png,2.34849191534767,26.240900010760072,exp4_full_worklist,79
80_20210226_220501.png,2.8708491564839043,23.34546513210968,exp4_full_worklist,80
81_20210226_220530.png,2.30463585820524,20.109963444544004,exp4_full_worklist,81
82_20210226_220532.png,33.62590571735793,35.90177426201151,exp4_full_worklist,82
83_20210226_220534.png,2.501917210327027,23.970391199118943,exp4_full_worklist,83
84_20210226_220536.png,7.943938743584302,22.21391501329723,exp4_full_worklist,84
85_20210226_220537.png,2.220889431793187,22.533233794971864,exp4_full_worklist,85
86_20210226_220539.png,2.303863853867592,24.466258773614232,exp4_full_worklist,86
87_20210226_220541.png,1.669300795743202,17.92772780924544,exp4_full_worklist,87
88_20210226_220543.png,25.346569597755472,18.30948462119253,exp4_full_worklist,88
89_20210226_220611.png,2.20401415924591,25.424754176634117,exp4_full_worklist,89
90_20210226_220613.png,2.410418511847787,19.47510106235213,exp4_full_worklist,90
91_20210226_220614.png,1.4808830648862994,18.657081309691424,exp4_full_worklist,91
92_20210226_220616.png,32.88809695611622,24.477684806913345,exp4_full_worklist,92
93_20210226_220618.png,2.128999810445819,20.07468783184896,exp4_full_worklist,93
94_20210226_220620.png,27.27500319590681,23.730919684663927,exp4_full_worklist,94
95_20210226_220622.png,2.66515208255314,26.304521898004094,exp4_full_worklist,95
96_20210226_220624.png,24.93257278786251,24.40680738406212,exp4_full_worklist,96
